strike,moneyness,moneyness_bucket,mid,price_repaired,adjustment,raw_iv,repaired_iv,iv_change
673.0,1.0123726072731376,ATM,0.135,0.14,0.0050000000000000044,0.15069747121940405,0.15189265752727604,0.0011951863078719926
674.0,1.0138768756346133,ATM,0.08499999999999999,0.09,0.0050000000000000044,0.15036873847530133,0.1519986055247628,0.0016298670494614698
675.0,1.015381143996089,ATM,0.055,0.05569421179733232,0.0006942117973323184,0.15148578006154587,0.1518011173876047,0.00031533732605884546
676.0,1.0168854123575646,ATM,0.035,0.03825313436435502,0.003253134364355016,0.15260921346175,0.1546406792228103,0.002031465761060308
677.0,1.0183896807190402,ATM,0.025,0.0267528720921896,0.0017528720921895988,0.1564680974413051,0.15792179635536305,0.0014536989140579437
678.0,1.019893949080516,ATM,0.015,0.02,0.005000000000000001,0.15682139349604873,0.1625498819549749,0.005728488458926179
679.0,1.0213982174419918,ATM,0.015,0.0180596923570736,0.003059692357073599,0.16707824240565194,0.17090314839976312,0.003824905994111172
680.0,1.0229024858034674,ATM,0.015,0.015999999963580022,0.0009999999635800227,0.177250321461124,0.1786188627335,0.0013685412723760115
681.0,1.024406754164943,ATM,0.015,0.013999999974747754,-0.0010000000252522456,0.1873435537206709,0.18584394220661227,-0.0014996115140586408
682.0,1.0259110225264187,ATM,0.015,0.011999999987611708,-0.003000000012388291,0.19736282351014633,0.1924146059445616,-0.004948217565584723
683.0,1.0274152908878944,ATM,0.015,0.01000000000105947,-0.004999999998940529,0.20731257664324604,0.19818806655140797,-0.009124510091838067
684.0,1.02891955924937,ATM,0.005,0.00802645843951745,0.0030264584395174503,0.19370423939875964,0.2030005742379601,0.009296334839200476
685.0,1.0304238276108457,ATM,0.005,0.006289719778230274,0.0012897197782302736,0.20265016964215826,0.2071854770189546,0.0045353073767963326
686.0,1.0319280959723216,ATM,0.005,0.00536164458542999,0.0003616445854299896,0.21154769058281064,0.21295003851940922,0.0014023479365985747
687.0,1.0334323643337973,ATM,0.005,0.0050018321871636495,1.8321871636493847e-06,0.22039853714064478,0.22040608670568168,7.54956503690174e-06
688.0,1.034936632695273,ATM,0.005,0.005001485249552445,1.4852495524445355e-06,0.22920502605080328,0.22921134988034478,6.323829541493575e-06
689.0,1.0364409010567486,ATM,0.005,0.005001208808429363,1.2088084293633214e-06,0.23796844489287722,0.2379737548415497,5.3099486724828004e-06
690.0,1.0379451694182242,ATM,0.005,0.005000981860718852,9.818607188518194e-07,0.24669106655274922,0.24669551266377174,4.446111022515797e-06
691.0,1.0394494377797,ATM,0.005,0.005000800521182367,8.005211823668146e-07,0.2553736772467656,0.25537740869265474,3.731445889165741e-06
692.0,1.0409537061411755,ATM,0.005,0.005000637374506869,6.373745068686057e-07,0.26401777457410985,0.26402082970080576,3.0551266959055745e-06
693.0,1.0424579745026512,ATM,0.005,0.005000487646115442,4.876461154419351e-07,0.272624766310815,0.2726271675689513,2.4012581362753416e-06
694.0,1.043962242864127,ATM,0.005,0.005000356114882482,3.561148824819671e-07,0.28119573939007964,0.2811975391339509,1.7997438712669123e-06
695.0,1.0454665112256027,ATM,0.005,0.005000234101408812,2.3410140881190145e-07,0.28973167271690486,0.2897328859071461,1.2131902412115814e-06
696.0,1.0469707795870784,ATM,0.005,0.005000119156870528,1.1915687052766605e-07,0.298233360049667,0.29823399284799024,6.327983232412571e-07
697.0,1.048475047948554,ATM,0.005,0.005000014739603133,1.4739603132647716e-08,0.3067021336610121,0.306702213796575,8.013556285213497e-08
698.0,1.0499793163100297,ATM,0.005,0.004999916883999146,-8.311600085443571e-08,0.3151385585351579,0.3151380962164129,-4.6231874495372693e-07
699.0,1.0514835846715054,ITM,0.005,0.0049998262991342995,-1.737008657005587e-07,0.32354341671367776,0.32354242893245927,-9.877812184866386e-07
700.0,1.052987853032981,ITM,0.005,0.004999754525422496,-2.4547457750431073e-07,0.3319177043541995,0.33191627791874234,-1.426435457141384e-06
705.0,1.0605091948403595,ITM,0.005,0.004999656648785905,-3.433512140950043e-07,0.37335125356067983,0.373349050142235,-2.2034184448127547e-06
710.0,1.068030536647738,ITM,0.005,0.004999581544477658,-4.1845552234236194e-07,0.41410761588849837,0.4141046846027772,-2.9312857211527543e-06
715.0,1.0755518784551164,ITM,0.005,0.0049995109758655485,-4.890241344516003e-07,0.45424512095392344,0.45424141591131173,-3.70504261171245e-06
720.0,1.0830732202624949,ITM,0.005,0.004999445329296712,-5.546707032878795e-07,0.49381038069533423,0.4938058696578502,-4.511037484000724e-06
725.0,1.0905945620698734,ITM,0.005,0.0049993852684129545,-6.147315870456277e-07,0.5328414927065434,0.5328361593812576,-5.333325285739043e-06
730.0,1.0981159038772517,ITM,0.005,0.004999328658871971,-6.713411280293013e-07,0.5713705323758005,0.5713643518700718,-6.180505728647923e-06
735.0,1.1056372456846302,Deep ITM,0.005,0.004999276306993132,-7.236930068682534e-07,0.6094240881350506,0.6094170486608121,-7.0394742384127795e-06
740.0,1.1131585874920087,Deep ITM,0.005,0.004999229644326031,-7.703556739692072e-07,0.6470265822999179,0.6470186974481883,-7.884851729644815e-06
745.0,1.120679929299387,Deep ITM,0.005,0.004999186594944606,-8.134050553942895e-07,0.6841981694076987,0.6841894383316844,-8.731076014290018e-06
750.0,1.1282012711067655,Deep ITM,0.005,0.00499914846549904,-8.515345009604824e-07,0.7209567518109936,0.7209471933858743,-9.558425119293723e-06
755.0,1.135722612914144,Deep ITM,0.005,0.004999117220106198,-8.827798938021089e-07,0.7573191175840984,0.7573087832606591,-1.0334323439331605e-05
760.0,1.1432439547215223,Deep ITM,0.005,0.004999090686969105,-9.093130308949343e-07,0.7932997827604364,0.7932887061590014,-1.1076601435067168e-05
765.0,1.1507652965289008,Deep ITM,0.005,0.004999070733956574,-9.29266043426212e-07,0.8289120569453063,0.8289003055936158,-1.1751351690514333e-05
770.0,1.1582866383362793,Deep ITM,0.005,0.004999059398306808,-9.406016931922875e-07,0.8641683433907041,0.864156017586337,-1.2325804367163684e-05
495.0,0.7446128389304653,Deep OTM,169.79500000000002,169.78020710120686,-0.014792898793160703,1.319566367934496,1.1875959469286,-0.13197042100589607
520.0,0.7822195479673574,Deep OTM,144.89999999999998,144.79013887650606,-0.10986112349391419,1.3391867992977182,1.0879235706825685,-0.2512632286151497
535.0,0.8047835733894927,Deep OTM,129.825,129.80257941433206,-0.02242058566793048,1.0848615386022356,1.0240228834821479,-0.06083865512008768
555.0,0.8348689406190064,Deep OTM,109.83,109.8139008176626,-0.016099182337399043,0.9263258349737755,0.8938883487453338,-0.03243748622844167
565.0,0.8499116242337633,Deep OTM,99.935,99.8866232862184,-0.04837671378160735,0.9562783327988639,0.9140999173238962,-0.0421784154749677
570.0,0.8574329660411417,Deep OTM,95.03,94.93,-0.09999999999999432,0.9704602873981725,0.9067590802169552,-0.0637012071812173
575.0,0.8649543078485202,Deep OTM,89.78999999999999,89.90556365121402,0.11556365121403189,0.6691314073136998,0.8424480955661761,0.17331668825247626
585.0,0.879996991463277,Deep OTM,79.775,79.9255685306573,0.1505685306572957,0.2304028777073081,0.7679422308272686,0.5375393531199606
588.0,0.8845097965477041,Deep OTM,76.86,76.84075437141551,-0.01924562858448553,0.6888878442468374,0.6682810969154857,-0.020606747331351705
591.0,0.8890226016321312,Deep OTM,73.86500000000001,73.81529685541338,-0.04970314458662983,0.6681800734145658,0.6092655698285638,-0.05891450358600192
592.0,0.8905268699936069,Deep OTM,72.845,72.81605641079841,-0.028943589201588793,0.6399760580771303,0.6025988351952666,-0.037377222881863736
593.0,0.8920311383550826,Deep OTM,71.87,71.81868054032815,-0.051319459671859136,0.6555841190862144,0.5987288085867956,-0.05685531049941883
594.0,0.8935354067165583,Deep OTM,70.87,70.82359558448798,-0.04640441551202912,0.64704893187726,0.5977997468692406,-0.049249185008019336
595.0,0.895039675078034,Deep OTM,69.88,69.8287837545181,-0.051216245481896294,0.6466696323453524,0.5965775425920051,-0.050092089753347224
596.0,0.8965439434395096,Deep OTM,68.875,68.83376515827946,-0.04123484172053793,0.634090296632078,0.5945187628502072,-0.03957153378187084
597.0,0.8980482118009854,Deep OTM,67.875,67.836132894336,-0.038867105663996426,0.6255200773114484,0.5890844163332277,-0.03643566097822071
598.0,0.899552480162461,Deep OTM,66.88,66.83850063039716,-0.04149936960283185,0.6208293091713962,0.5835197888508695,-0.0373095203205267
599.0,0.9010567485239367,OTM,65.88,65.8408683664624,-0.0391316335375933,0.6122208446744535,0.5778318415179062,-0.03438900315654725
600.0,0.9025610168854123,OTM,64.82,64.84323610253645,0.023236102536458247,0.5451312944731891,0.5720268526810769,0.026895558207887804
601.0,0.9040652852468881,OTM,63.885,63.84560383861877,-0.03939616138122659,0.5986367489480392,0.5661104925090326,-0.03252625643900664
602.0,0.9055695536083638,OTM,62.885,62.847971574709156,-0.03702842529084194,0.5899913462507679,0.560087894343986,-0.029903451906781897
603.0,0.9070738219698394,OTM,61.835,61.85033931081834,0.015339310818340834,0.5389574295732898,0.5539637152706739,0.015006285697384047
605.0,0.9100823586927909,OTM,59.83,59.85684971258749,0.02684971258749158,0.5173534599124833,0.5429186429678363,0.025565183055353047
606.0,0.9115866270542665,OTM,58.865,58.86960600635531,0.004606006355309944,0.5410296440158445,0.5445227836268807,0.0034931396110361446
607.0,0.9130908954157422,OTM,57.870000000000005,57.88327338567344,0.013273385673436167,0.5363045211694744,0.5456206735797213,0.00931615241024697
610.0,0.9176037005001693,OTM,54.82,54.92557128991709,0.10557128991708709,0.4659922066647064,0.5441324471684984,0.07814024050379198
611.0,0.9191079688616449,OTM,53.915,53.939670591370266,0.024670591370266948,0.5296337719158305,0.542203444051626,0.012569672135795518
612.0,0.9206122372231207,OTM,52.78,52.95376989282947,0.17376989282946909,0.3632855352861456,0.539715507180358,0.1764299718942124
613.0,0.9221165055845963,OTM,51.879999999999995,51.9678691942912,0.08786919429120132,0.4917741631699684,0.5367332241988086,0.04495906102884023
614.0,0.923620773946072,OTM,50.92,50.98196849575441,0.06196849575440666,0.5055420904074047,0.5333086909247005,0.027766600517295736
615.0,0.9251250423075477,OTM,49.81,49.99606779721935,0.1860677972193443,0.4143793288591445,0.5294845847680794,0.11510525590893483
616.0,0.9266293106690234,OTM,48.885,49.0101670986853,0.12516709868530285,0.46892370872844713,0.5252963302314421,0.056372621502994935
617.0,0.9281335790304991,OTM,47.89,48.02426640015197,0.13426640015197222,0.4631192656323109,0.5207736442917515,0.057654378659440675
618.0,0.9296378473919747,OTM,46.925,47.038365701619384,0.11336570161938653,0.47217743096184117,0.515941801087767,0.04376437012592582
619.0,0.9311421157534504,OTM,45.89,46.052465003087384,0.16246500308738376,0.4456921840824205,0.5108222718388764,0.0651300877564559
620.0,0.9326463841149262,OTM,44.88,45.06656430455565,0.18656430455564532,0.43142060570474094,0.5054335675099324,0.07401296180519146
621.0,0.9341506524764018,OTM,43.95,44.080663606024395,0.13066360602439175,0.4558295429373824,0.4997917032257364,0.04396216028835398
622.0,0.9356549208378775,OTM,43.16,43.09476290749347,-0.06523709250652843,0.5109131531060493,0.49391060150265076,-0.017002551603398586
623.0,0.9371591891993531,OTM,42.16,42.10886220896276,-0.05113779103723459,0.5007796806005941,0.48780242074994656,-0.012977259850647516
624.0,0.9386634575608289,OTM,41.17,41.122961510432276,-0.047038489567725605,0.49301538345591267,0.4814777708118131,-0.011537612644099582
625.0,0.9401677259223046,OTM,40.175,40.137060811902096,-0.03793918809790142,0.4839782849571769,0.47494576302095753,-0.00903252193621934
626.0,0.9416719942837802,OTM,39.18,39.1511601133721,-0.028839886627899602,0.4748812295640311,0.46821522147591327,-0.006666008088117847
627.0,0.9431762626452559,OTM,38.19,38.16525941484237,-0.024740585157630335,0.4668268107903002,0.4612926536498966,-0.005534157140403617
628.0,0.9446805310067317,OTM,37.195,37.179358716312905,-0.01564128368709561,0.45758304529438404,0.4541846392556584,-0.0033984060387256543
629.0,0.9461847993682073,OTM,36.2,36.193458017783726,-0.006541982216276665,0.44827737079090996,0.4468965142696709,-0.0013808565212390378
630.0,0.947689067729683,OTM,35.21,35.207557319254846,-0.002442680745154746,0.43993242422958906,0.439433070569749,-0.0004993536598400516
631.0,0.9491933360911587,OTM,34.22,34.22165662072641,0.0016566207264077093,0.431470357017662,0.4317984342658529,0.00032807724819089445
632.0,0.9506976044526344,ATM,33.23,33.23575592219839,0.00575592219839649,0.4228912367633134,0.4239957409876971,0.0011045042243836845
633.0,0.9522018728141101,ATM,32.24,32.24985522367089,0.009855223670889757,0.41419571536975763,0.41602839650694967,0.0018326811371920382
634.0,0.9537061411755857,ATM,31.25,31.263954525144406,0.013954525144406205,0.4053832419904216,0.40789834430813265,0.002515102317711071
635.0,0.9552104095370615,ATM,30.259999999999998,30.278053826618727,0.01805382661872912,0.39645347712240436,0.39960748530061946,0.0031540081782150953
636.0,0.9567146778985371,ATM,29.27,29.292153128094483,0.022153128094483776,0.38740568284227833,0.3911571087446507,0.003751425902372374
637.0,0.9582189462600128,ATM,28.29,28.30625242957398,0.01625242957398143,0.3798935275347917,0.3825480033526383,0.0026544758178465577
638.0,0.9597232146214885,ATM,27.305,27.32035173105897,0.015351731058970586,0.37135574169438573,0.3737806034494541,0.0024248617550683416
639.0,0.9612274829829642,ATM,26.325000000000003,26.33445103255319,0.009451032553187133,0.3634139033972418,0.36485443978979687,0.0014405363925550918
640.0,0.9627317513444399,ATM,25.34,25.34941217018209,0.009412170182091728,0.3545083596337136,0.3558954889618281,0.0013871293281145225
641.0,0.9642360197059155,ATM,24.365000000000002,24.367464592509947,0.0024645925099449073,0.34685656494733913,0.3472058605212924,0.0003492955739532455
642.0,0.9657402880673912,ATM,23.39,23.39092074266887,0.0009207426688710996,0.3389271515567661,0.339052430787305,0.00012527923053889944
643.0,0.967244556428867,ATM,22.42,22.421823166104268,0.0018231661042662495,0.33137701184808094,0.331614191924246,0.00023718007616507775
644.0,0.9687488247903426,ATM,21.455,21.456383469495314,0.001383469495316092,0.3241259134775509,0.3242976966357856,0.00017178315823473955
645.0,0.9702530931518183,ATM,20.494999999999997,20.495152875618338,0.00015287561834043117,0.31709597957802227,0.3171140666544419,1.808707641964835e-05
646.0,0.9717573615132941,ATM,19.535,19.53862015805198,0.003620158051980127,0.3096504740718682,0.3100586174751874,0.0004081434033192388
647.0,0.9732616298747697,ATM,18.585,18.584999855835214,-1.441647867750362e-07,0.30287542950860996,0.3028754140510018,-1.5457608137925405e-08
648.0,0.9747658982362454,ATM,17.634999999999998,17.638839334060965,0.0038393340609665927,0.29560416060729866,0.2959956679223174,0.00039150731501874647
649.0,0.976270166597721,ATM,16.700000000000003,16.700380870264556,0.00038087026455357886,0.28930621041825616,0.2893430331113923,3.6822693136151496e-05
650.0,0.9777744349591968,ATM,15.765,15.766341353851518,0.0013413538515170131,0.2823965172644039,0.282519665032382,0.00012314776797811566
651.0,0.9792787033206725,ATM,14.844999999999999,14.84678198899628,0.0017819889962815694,0.2762035550438171,0.2763584901491101,0.00015493510529301924
652.0,0.9807829716821481,ATM,13.93,13.93116877260775,0.001168772607750057,0.26971837804993964,0.26981477146837457,9.639341843492577e-05
653.0,0.9822872400436238,ATM,13.02,13.025101419516012,0.0051014195160128395,0.2629016948623275,0.2633011638000501,0.0003994689377225802
654.0,0.9837915084050995,ATM,12.129999999999999,12.134760333664719,0.004760333664719951,0.25682986500157584,0.2571834276862139,0.0003535626846380424
655.0,0.9852957767665752,ATM,11.254999999999999,11.25590511479542,0.0009051147954206584,0.25094308609169985,0.2510069196287656,6.383353706573835e-05
656.0,0.9868000451280509,ATM,10.39,10.39349322369311,0.0034932236931091154,0.24477265850819868,0.24500698760361628,0.00023432909541759583
657.0,0.9883043134895265,ATM,9.535,9.54100143575326,0.006001435753260509,0.23824426710851163,0.23862828467101926,0.0003840175625076381
658.0,0.9898085818510023,ATM,8.705,8.71006532663434,0.005065326634339229,0.23219958230333818,0.23250926663952326,0.0003096843361850843
659.0,0.991312850212478,ATM,7.895,7.900080960356179,0.0050809603561789984,0.22615177656381777,0.22644950013774698,0.00029772357392920945
660.0,0.9928171185739536,ATM,7.1,7.101192071472224,0.001192071472224221,0.21967701677420667,0.2197442510499795,6.72342757728206e-05
661.0,0.9943213869354293,ATM,6.335,6.345232983098249,0.010232983098249271,0.2134831004325401,0.21404083318933798,0.0005577327567978796
662.0,0.995825655296905,ATM,5.6,5.606131038825226,0.006131038825226476,0.20737754213771872,0.20770233105648764,0.0003247889187689146
663.0,0.9973299236583807,ATM,4.890000000000001,4.9,0.009999999999999787,0.20091822277993318,0.20143659246221263,0.0005183696822794459
664.0,0.9988341920198563,ATM,4.225,4.236578684669221,0.011578684669220962,0.19495592220970873,0.19554800850379978,0.0005920862940910487
665.0,1.0003384603813321,ATM,3.5949999999999998,3.595332893423638,0.0003328934236384029,0.18876895028780388,0.18878590991800603,1.69596302021513e-05
666.0,1.0018427287428078,ATM,3.0199999999999996,3.03,0.010000000000000231,0.1831796186861727,0.18369324680040397,0.0005136281142312793
667.0,1.0033469971042834,ATM,2.49,2.5,0.009999999999999787,0.17749170843170534,0.17801691968330488,0.0005252112515995444
668.0,1.004851265465759,ATM,2.01,2.02,0.010000000000000231,0.17178699915593723,0.17233320773302765,0.0005462085770904235
669.0,1.0063555338272347,ATM,1.59,1.6,0.010000000000000009,0.16647567437337651,0.16705493642814848,0.0005792620547719618
670.0,1.0078598021887104,ATM,1.23,1.2319148774174686,0.0019148774174686523,0.1615264721407821,0.16164684430375245,0.00012037216297033915
671.0,1.0093640705501863,ATM,0.9299999999999999,0.94,0.010000000000000009,0.15701737820066816,0.15771570308202185,0.0006983248813536846
672.0,1.010868338911662,ATM,0.685,0.69,0.004999999999999893,0.1528158875052028,0.1532153291090018,0.0003994416037989834
673.0,1.0123726072731376,ATM,0.495,0.5,0.0050000000000000044,0.14932986753946856,0.1497989349534397,0.0004690674139711526
674.0,1.0138768756346133,ATM,0.355,0.36,0.0050000000000000044,0.1468948074833628,0.14745790879789733,0.0005631013145345198
675.0,1.015381143996089,ATM,0.245,0.24708263539926106,0.002082635399261068,0.1441524787671095,0.14444478641137617,0.0002923076442666872
676.0,1.0168854123575646,ATM,0.165,0.17,0.0050000000000000044,0.14173060582866198,0.1426260606301742,0.0008954548015122077
677.0,1.0183896807190402,ATM,0.11499999999999999,0.11850574420990044,0.0035057442099004493,0.141139438104813,0.14194248198096412,0.0008030438761511272
678.0,1.019893949080516,ATM,0.07500000000000001,0.07653968496082811,0.0015396849608280971,0.13945983531185072,0.1399364591960924,0.0004766238842416892
679.0,1.0213982174419918,ATM,0.055,0.058425206877518045,0.0034252068775180444,0.14094611042068012,0.14227354727579444,0.0013274368551143279
680.0,1.0229024858034674,ATM,0.045,0.0460558202886692,0.0010558202886691986,0.14479276928632137,0.14528445929559,0.0004916900092686305
681.0,1.024406754164943,ATM,0.035,0.03799208165321725,0.002992081653217245,0.14747707632049584,0.1491570005591873,0.0016799242386914548
682.0,1.0259110225264187,ATM,0.035,0.03109778183992301,-0.0039022181600769923,0.15518232611735094,0.15274599768524164,-0.002436328432109308
683.0,1.0274152908878944,ATM,0.025,0.02420795453796986,-0.0007920454620301415,0.1558719109647858,0.1552439591151475,-0.0006279518496383196
684.0,1.02891955924937,ATM,0.015,0.017898100239203137,0.002898100239203137,0.15358111025575064,0.15674839342877167,0.003167283173021035
685.0,1.0304238276108457,ATM,0.015,0.016751526801187907,0.0017515268011879075,0.1605261005856814,0.16255838923775215,0.0020322886520707517
686.0,1.0319280959723216,ATM,0.015,0.01585695787563191,0.0008569578756319092,0.16742951360699307,0.16847875829377143,0.0010492446867783611
687.0,1.0334323643337973,ATM,0.015,0.01512483814001408,0.00012483814001408057,0.1742927274877844,0.17445334119004963,0.0001606137022652221
688.0,1.034936632695273,ATM,0.015,0.014392718405071237,-0.000607281594928762,0.18111774364315777,0.18029723096070313,-0.0008205126824546438
689.0,1.0364409010567486,ATM,0.015,0.013660598670358091,-0.001339401329641908,0.1879060254312206,0.1860063547460492,-0.001899670685171384
690.0,1.0379451694182242,ATM,0.015,0.01292847893582476,-0.0020715210641752396,0.1946590711222882,0.19157568275720133,-0.00308338836508687
691.0,1.0394494377797,ATM,0.015,0.012196359201563464,-0.0028036407984365352,0.20137834645148364,0.19699915829952083,-0.0043791881519628095
692.0,1.0409537061411755,ATM,0.015,0.011464239467485638,-0.0035357605325143614,0.20806473063586686,0.20226869507437759,-0.005796035561489277
693.0,1.0424579745026512,ATM,0.015,0.010756906488673975,-0.004243093511326025,0.2147194241127373,0.2074235865348808,-0.007295837577856512
694.0,1.043962242864127,ATM,0.005,0.01,0.005,0.198835661478232,0.21230682388991207,0.01347116241168006
695.0,1.0454665112256027,ATM,0.005,0.01,0.005,0.2048711874312687,0.218680164057229,0.013808976625960312
696.0,1.0469707795870784,ATM,0.015,0.010000000000000005,-0.004999999999999994,0.23450423496005998,0.225026846970921,-0.009477387989138969
697.0,1.048475047948554,ATM,0.005,0.01,0.005,0.21687137752600238,0.23134729105513105,0.014475913529128664
698.0,1.0499793163100297,ATM,0.005,0.009999978943977883,0.004999978943977883,0.2228366110484824,0.23764255886294783,0.014805947814465426
699.0,1.0514835846715054,ITM,0.005,0.009999978943977883,0.004999978943977883,0.2287797978681134,0.24391297173567225,0.015133173867558858
700.0,1.052987853032981,ITM,0.015,0.01,-0.004999999999999999,0.2604954390526227,0.25015937601695815,-0.010336063035664533
701.0,1.054492121394457,ITM,0.005,0.00894269772781462,0.00394269772781462,0.2406014884284161,0.25365817123027423,0.013056682801858122
702.0,1.0559963897559326,ITM,0.005,0.008664465219927397,0.003664465219927397,0.2464809540636674,0.25903104844394026,0.012550094380272853
703.0,1.0575006581174082,ITM,0.005,0.008381313214319548,0.0033813132143195477,0.2523401155726328,0.264317533120154,0.011977417547521185
704.0,1.059004926478884,ITM,0.005,0.008098161208713745,0.0030981612087137454,0.25817923268283793,0.26952931444899203,0.011350081766154096
705.0,1.0605091948403595,ITM,0.005,0.007817139118730599,0.002817139118730599,0.26399937750317676,0.27467129679853947,0.010671919295362708
706.0,1.0620134632018352,ITM,0.005,0.007544324996265507,0.0025443249962655073,0.26979957793322035,0.27976266011928413,0.009963082186063787
